capacity,charge_1A_I_length,charge_3v6_I_sum,charge_20soc_I_sum,discharge_20soc_I_sum,discharge_80soc_I_sum,discharge_20to80soc_I_sum,charge_1A_V_sum,charge_3v6_V_length,charge_20soc_V_sum,discharge_20soc_V_end,discharge_80soc_V_end,discharge_20to80soc_V_range,charge_1A_T_range,charge_3v6_T_range,charge_20soc_T_range,discharge_20soc_T_range,discharge_80soc_T_range,discharge_20to80soc_T_range
0.813333333,0.5,0.828144706,0.828144706,0.76111,0.842381,0.681223,0.5,0.73,0.750888571,0.911578947,0.9107,0.8791,0.5,0.5,0.5,0.5,0.5,0.5
0.812916667,0.5,0.827697176,0.827697176,0.761213,0.8425035,0.681270667,0.5,0.73,0.750889143,0.909473684,0.9107,0.8793,0.5,0.5,0.5,0.5,0.5,0.5
0.812083333,0.5,0.827195412,0.827195412,0.761216,0.8425485,0.681299667,0.5,0.73,0.750901286,0.908421053,0.9105,0.8792,0.5,0.5,0.5,0.5,0.5,0.5
0.811666667,0.5,0.826457412,0.826457412,0.761229,0.842579,0.681316,0.5,0.73,0.750902714,0.906315789,0.9097,0.8786,0.5,0.5,0.5,0.5,0.5,0.5
0.81125,0.5,0.826186588,0.826186588,0.761272,0.8426025,0.681317667,0.5,0.73,0.750903429,0.906315789,0.9099,0.8788,0.5,0.5,0.5,0.5,0.5,0.5
0.810416667,0.5,0.824817412,0.824817412,0.761303,0.842552,0.681273333,0.5,0.725,0.745747429,0.906315789,0.9097,0.8786,0.5,0.5,0.5,0.5,0.5,0.5
0.810416667,0.5,0.825189176,0.825189176,0.761295,0.8425495,0.681274667,0.5,0.725,0.745744857,0.906315789,0.9099,0.8788,0.5,0.5,0.5,0.5,0.5,0.5
0.81,0.5,0.823852706,0.823852706,0.761231,0.84253,0.681282667,0.5,0.725,0.745745,0.906315789,0.9098,0.8787,0.5,0.5,0.5,0.5,0.5,0.5
0.809583333,0.5,0.823847294,0.823847294,0.761217,0.8425215,0.681281667,0.5,0.725,0.745746571,0.907368421,0.9092,0.878,0.5,0.5,0.5,0.5,0.5,0.5
0.80875,0.5,0.823693176,0.823693176,0.761188,0.8424695,0.681256,0.5,0.725,0.745748571,0.905263158,0.9093,0.8783,0.5,0.5,0.5,0.5,0.5,0.5
0.808333333,0.5,0.823087882,0.823087882,0.761196,0.8424325,0.681228667,0.5,0.725,0.745753,0.907368421,0.9099,0.8787,0.5,0.5,0.5,0.5,0.5,0.5
0.8075,0.5,0.823345294,0.823345294,0.761098,0.8423195,0.681185667,0.5,0.725,0.745761143,0.907368421,0.9091,0.8779,0.5,0.5,0.5,0.5,0.5,0.5
0.8075,0.5,0.822530118,0.822530118,0.761171,0.842333,0.681170667,0.5,0.725,0.745762,0.908421053,0.9093,0.878,0.5,0.5,0.5,0.5,0.5,0.5
0.806666667,0.5,0.821737412,0.821737412,0.761186,0.8423575,0.681182,0.5,0.725,0.745762286,0.906315789,0.9095,0.8784,0.5,0.5,0.5,0.5,0.5,0.5
0.80625,0.5,0.821824471,0.821824471,0.761203,0.842342,0.681166,0.5,0.725,0.745758857,0.905263158,0.9092,0.8782,0.5,0.5,0.5,0.5,0.5,0.5
0.805833333,0.5,0.821295882,0.821295882,0.761252,0.842381,0.681176,0.5,0.725,0.745757286,0.905263158,0.909,0.878,0.5,0.5,0.5,0.5,0.5,0.5
0.805416667,0.5,0.820130353,0.820130353,0.761225,0.8424445,0.681227,0.5,0.72,0.740605143,0.904210526,0.9091,0.8782,0.5,0.5,0.5,0.5,0.5,0.5
0.805,0.5,0.820185529,0.820185529,0.76124,0.842473,0.681242,0.5,0.725,0.745756857,0.904210526,0.9088,0.8779,0.5,0.5,0.5,0.5,0.5,0.5
0.804583333,0.5,0.819513647,0.819513647,0.761257,0.8425035,0.681255667,0.5,0.72,0.740610429,0.903157895,0.9087,0.8779,0.5,0.5,0.5,0.5,0.5,0.5
0.80375,0.5,0.818796706,0.818796706,0.761175,0.842463,0.681255667,0.5,0.72,0.740606429,0.903157895,0.9087,0.8779,0.5,0.5,0.5,0.5,0.5,0.5
0.80375,0.5,0.818212471,0.818212471,0.761175,0.8425995,0.681347,0.5,0.72,0.740603,0.905263158,0.9087,0.8777,0.5,0.5,0.5,0.5,0.5,0.5
0.802916667,0.5,0.818508824,0.818508824,0.761154,0.8425645,0.681330667,0.5,0.72,0.740602571,0.906315789,0.9083,0.8772,0.5,0.5,0.5,0.5,0.5,0.5
0.8025,0.5,0.817743294,0.817743294,0.76107,0.8425075,0.681320667,0.5,0.72,0.740599143,0.907368421,0.9085,0.8773,0.5,0.5,0.5,0.5,0.5,0.5
0.801666667,0.5,0.817588588,0.817588588,0.761086,0.842467,0.681288333,0.5,0.72,0.740602429,0.904210526,0.9082,0.8773,0.5,0.5,0.5,0.5,0.5,0.5
0.801666667,0.5,0.816797294,0.816797294,0.761102,0.8424575,0.681276667,0.5,0.72,0.740602,0.904210526,0.908,0.8771,0.5,0.5,0.5,0.5,0.5,0.5
0.800833333,0.5,0.816612824,0.816612824,0.76111,0.842465,0.681279,0.5,0.72,0.740600429,0.905263158,0.908,0.877,0.5,0.5,0.5,0.5,0.5,0.5
0.800416667,0.5,0.816752118,0.816752118,0.761169,0.842494,0.681279,0.5,0.72,0.740597857,0.904210526,0.9082,0.8773,0.5,0.5,0.5,0.5,0.5,0.5
0.8,0.5,0.815916118,0.815916118,0.761185,0.8425875,0.681336,0.5,0.72,0.740597,0.904210526,0.9082,0.8773,0.5,0.5,0.5,0.5,0.5,0.5
0.799583333,0.5,0.815411176,0.815411176,0.761245,0.842606,0.681328333,0.5,0.72,0.740598143,0.906315789,0.9082,0.8771,0.5,0.5,0.5,0.5,0.5,0.5
0.79875,0.5,0.815449294,0.815449294,0.761273,0.8428235,0.681464333,0.5,0.72,0.740599714,0.905263158,0.9078,0.8768,0.5,0.5,0.5,0.5,0.5,0.5
0.79875,0.5,0.812246,0.812246,0.761391,0.842944,0.681506,0.5,0.715,0.735467429,0.907368421,0.9086,0.8774,0.5,0.5,0.5,0.5,0.5,0.5
0.797916667,0.5,0.812153176,0.812153176,0.761391,0.842951,0.681510667,0.5,0.715,0.735474857,0.907368421,0.9082,0.877,0.5,0.5,0.5,0.5,0.5,0.5
0.7975,0.5,0.811839647,0.811839647,0.76145,0.84287,0.681437,0.5,0.715,0.735464714,0.906315789,0.9077,0.8766,0.5,0.5,0.5,0.5,0.5,0.5
0.797083333,0.5,0.812299882,0.812299882,0.761211,0.842544,0.681298333,0.5,0.715,0.735456286,0.906315789,0.9076,0.8765,0.5,0.5,0.5,0.5,0.5,0.5
0.79625,0.5,0.812508235,0.812508235,0.761115,0.8424735,0.681283,0.5,0.715,0.735443714,0.907368421,0.9078,0.8766,0.5,0.5,0.5,0.5,0.5,0.5
0.79625,0.5,0.811973882,0.811973882,0.761108,0.8425075,0.681307667,0.5,0.715,0.735444286,0.906315789,0.9071,0.876,0.5,0.5,0.5,0.5,0.5,0.5
0.795,0.5,0.812674353,0.812674353,0.761053,0.8424045,0.681257333,0.5,0.715,0.735443429,0.903157895,0.9066,0.8758,0.5,0.5,0.5,0.5,0.5,0.5
0.794583333,0.5,0.811590471,0.811590471,0.761094,0.842465,0.681284333,0.5,0.715,0.735461571,0.905263158,0.9078,0.8768,0.5,0.5,0.5,0.5,0.5,0.5
0.794583333,0.5,0.811209765,0.811209765,0.761095,0.842337,0.681198667,0.5,0.715,0.735461286,0.904210526,0.9075,0.8766,0.5,0.5,0.5,0.5,0.5,0.5
0.79375,0.5,0.810938353,0.810938353,0.761132,0.842462,0.681269667,0.5,0.715,0.735471286,0.907368421,0.9076,0.8764,0.5,0.5,0.5,0.5,0.5,0.5
0.79375,0.5,0.810486,0.810486,0.761184,0.842454,0.681247,0.5,0.715,0.735476286,0.906315789,0.9077,0.8766,0.5,0.5,0.5,0.5,0.5,0.5
0.792916667,0.5,0.810179647,0.810179647,0.761213,0.842411,0.681208667,0.5,0.715,0.735470571,0.906315789,0.9079,0.8768,0.5,0.5,0.5,0.5,0.5,0.5
0.792083333,0.5,0.809698,0.809698,0.761241,0.842424,0.681208333,0.5,0.715,0.73547,0.905263158,0.9077,0.8767,0.5,0.5,0.5,0.5,0.5,0.5
0.791666667,0.5,0.809938353,0.809938353,0.761219,0.8423965,0.681197333,0.5,0.715,0.735470857,0.904210526,0.9073,0.8764,0.5,0.5,0.5,0.5,0.5,0.5
0.79125,0.5,0.808889059,0.808889059,0.761212,0.8423495,0.681168333,0.5,0.715,0.735462571,0.904210526,0.9073,0.8764,0.5,0.5,0.5,0.5,0.5,0.5
0.790416667,0.5,0.809386588,0.809386588,0.761146,0.842212,0.681098,0.5,0.715,0.735456286,0.904210526,0.9078,0.8769,0.5,0.5,0.5,0.5,0.5,0.5
0.79,0.5,0.808260118,0.808260118,0.761082,0.842186,0.681102,0.5,0.715,0.735454429,0.902105263,0.9071,0.8764,0.5,0.5,0.5,0.5,0.5,0.5
0.789583333,0.5,0.808939412,0.808939412,0.76099,0.8421265,0.681092667,0.5,0.715,0.735447429,0.904210526,0.9076,0.8767,0.5,0.5,0.5,0.5,0.5,0.5
0.78875,0.5,0.808591882,0.808591882,0.760976,0.8421375,0.681104333,0.5,0.715,0.735449571,0.903157895,0.907,0.8762,0.5,0.5,0.5,0.5,0.5,0.5
0.788333333,0.5,0.809222706,0.809222706,0.760932,0.8420745,0.681076667,0.5,0.715,0.735450714,0.903157895,0.907,0.8762,0.5,0.5,0.5,0.5,0.5,0.5
0.787916667,0.5,0.809098,0.809098,0.760854,0.8419255,0.681003333,0.5,0.715,0.735457,0.903157895,0.9071,0.8763,0.5,0.5,0.5,0.5,0.5,0.5
0.787083333,0.5,0.798720588,0.798720588,0.760946,0.8419915,0.681017,0.5,0.71,0.730318143,0.904210526,0.9073,0.8764,0.5,0.5,0.5,0.5,0.5,0.5
0.786666667,0.5,0.798967882,0.798967882,0.760885,0.841894,0.680972333,0.5,0.71,0.730315571,0.903157895,0.9076,0.8768,0.5,0.5,0.5,0.5,0.5,0.5
0.78625,0.5,0.798414,0.798414,0.760949,0.8419955,0.681018667,0.5,0.71,0.730318571,0.904210526,0.9075,0.8766,0.5,0.5,0.5,0.5,0.5,0.5
0.785833333,0.5,0.798510824,0.798510824,0.761021,0.8420455,0.681028333,0.5,0.71,0.730320714,0.906315789,0.9076,0.8765,0.5,0.5,0.5,0.5,0.5,0.5
0.785,0.5,0.797183765,0.797183765,0.760956,0.8420425,0.681047667,0.5,0.71,0.730314286,0.902105263,0.9072,0.8765,0.5,0.5,0.5,0.5,0.5,0.5
0.784583333,0.5,0.797701647,0.797701647,0.760951,0.8420635,0.681063333,0.5,0.71,0.730317857,0.903157895,0.9073,0.8765,0.5,0.5,0.5,0.5,0.5,0.5
0.784583333,0.5,0.797359294,0.797359294,0.760965,0.842067,0.681061333,0.5,0.71,0.730306,0.903157895,0.9069,0.8761,0.5,0.5,0.5,0.5,0.5,0.5
0.78375,0.5,0.797065529,0.797065529,0.760993,0.8421365,0.681098333,0.5,0.71,0.730297857,0.902105263,0.9065,0.8758,0.5,0.5,0.5,0.5,0.5,0.5
0.782916667,0.5,0.796577176,0.796577176,0.760968,0.8420835,0.681071333,0.5,0.71,0.730299714,0.9,0.9065,0.876,0.5,0.5,0.5,0.5,0.5,0.5
0.782916667,0.5,0.795804235,0.795804235,0.760977,0.842088,0.681071333,0.5,0.71,0.730303857,0.903157895,0.9061,0.8753,0.5,0.5,0.5,0.5,0.5,0.5
0.782083333,0.5,0.795779294,0.795779294,0.761009,0.842055,0.681038667,0.5,0.71,0.730300286,0.903157895,0.9072,0.8764,0.5,0.5,0.5,0.5,0.5,0.5
0.78125,0.5,0.795130471,0.795130471,0.761016,0.8419505,0.680966667,0.5,0.71,0.730316143,0.903157895,0.9065,0.8757,0.5,0.5,0.5,0.5,0.5,0.5
0.78125,0.5,0.794501176,0.794501176,0.761046,0.842046,0.681020333,0.5,0.71,0.730314714,0.903157895,0.9063,0.8755,0.5,0.5,0.5,0.5,0.5,0.5
0.780416667,0.5,0.794498941,0.794498941,0.761096,0.842081,0.681027,0.5,0.71,0.730313429,0.902105263,0.9062,0.8755,0.5,0.5,0.5,0.5,0.5,0.5
0.78,0.5,0.793846588,0.793846588,0.761069,0.8419975,0.680980333,0.5,0.71,0.730315857,0.898947368,0.9059,0.8755,0.5,0.5,0.5,0.5,0.5,0.5
0.779166667,0.5,0.794456471,0.794456471,0.760958,0.8418975,0.680950667,0.5,0.71,0.730313714,0.9,0.9055,0.875,0.5,0.5,0.5,0.5,0.5,0.5
0.778333333,0.5,0.794361647,0.794361647,0.760951,0.8418595,0.680927333,0.5,0.71,0.730313429,0.894736842,0.9054,0.8754,0.5,0.5,0.5,0.5,0.5,0.5
0.778333333,0.5,0.792858588,0.792858588,0.760918,0.8418715,0.680946,0.5,0.71,0.730312,0.897894737,0.9051,0.8748,0.5,0.5,0.5,0.5,0.5,0.5
0.7775,0.5,0.793226235,0.793226235,0.760909,0.841841,0.680928667,0.5,0.71,0.730312143,0.895789474,0.9049,0.8748,0.5,0.5,0.5,0.5,0.5,0.5
0.777083333,0.5,0.793053765,0.793053765,0.76089,0.841824,0.680923667,0.5,0.71,0.730311143,0.892631579,0.9043,0.8745,0.5,0.5,0.5,0.5,0.5,0.5
0.776666667,0.5,0.792451529,0.792451529,0.760904,0.842001,0.681037333,0.5,0.71,0.730313143,0.896842105,0.9041,0.8739,0.5,0.5,0.5,0.5,0.5,0.5
0.775833333,0.5,0.791714,0.791714,0.760857,0.841842,0.680946667,0.5,0.71,0.730308286,0.893684211,0.9041,0.8742,0.5,0.5,0.5,0.5,0.5,0.5
0.775833333,0.5,0.791917882,0.791917882,0.760828,0.8418145,0.680937667,0.5,0.71,0.730309286,0.894736842,0.904,0.874,0.5,0.5,0.5,0.5,0.5,0.5
0.775,0.5,0.791376588,0.791376588,0.760748,0.8416855,0.680878,0.5,0.71,0.730309571,0.894736842,0.9038,0.8738,0.5,0.5,0.5,0.5,0.5,0.5
0.774583333,0.5,0.791021882,0.791021882,0.760808,0.8416265,0.680819333,0.5,0.71,0.730310286,0.893684211,0.904,0.8741,0.5,0.5,0.5,0.5,0.5,0.5
0.774166667,0.5,0.791509882,0.791509882,0.760896,0.8418365,0.68093,0.5,0.71,0.730311714,0.891578947,0.9042,0.8745,0.5,0.5,0.5,0.5,0.5,0.5
0.77375,0.5,0.788806471,0.788806471,0.761029,0.841945,0.680958333,0.5,0.71,0.730317429,0.893684211,0.904,0.8741,0.5,0.5,0.5,0.5,0.5,0.5
0.772916667,0.5,0.789629882,0.789629882,0.761062,0.842064,0.681027333,0.5,0.71,0.730316714,0.890526316,0.904,0.8744,0.5,0.5,0.5,0.5,0.5,0.5
0.7725,0.5,0.788291176,0.788291176,0.761066,0.842055,0.68102,0.5,0.71,0.730325286,0.889473684,0.9047,0.8752,0.5,0.5,0.5,0.5,0.5,0.5
0.771666667,0.5,0.787018941,0.787018941,0.761165,0.842172,0.681065,0.5,0.705,0.725179571,0.890526316,0.9044,0.8748,0.5,0.5,0.5,0.5,0.5,0.5
0.771666667,0.5,0.786447176,0.786447176,0.761135,0.842183,0.681082333,0.5,0.705,0.725171286,0.891578947,0.9039,0.8742,0.5,0.5,0.5,0.5,0.5,0.5
0.770833333,0.5,0.785959059,0.785959059,0.761135,0.8422375,0.681118667,0.5,0.705,0.725173,0.892631579,0.9046,0.8748,0.5,0.5,0.5,0.5,0.5,0.5
0.770416667,0.5,0.784567647,0.784567647,0.76106,0.842278,0.681170333,0.5,0.705,0.725173143,0.891578947,0.904,0.8743,0.5,0.5,0.5,0.5,0.5,0.5
0.77,0.5,0.785043176,0.785043176,0.761043,0.842221,0.681138,0.5,0.705,0.725176571,0.890526316,0.9046,0.875,0.5,0.5,0.5,0.5,0.5,0.5
0.769166667,0.5,0.784664353,0.784664353,0.761041,0.8421765,0.681109,0.5,0.705,0.725174714,0.890526316,0.9043,0.8747,0.5,0.5,0.5,0.5,0.5,0.5
0.768333333,0.5,0.784789647,0.784789647,0.761063,0.842253,0.681152667,0.5,0.705,0.725180429,0.888421053,0.9042,0.8748,0.5,0.5,0.5,0.5,0.5,0.5
0.767916667,0.5,0.784385176,0.784385176,0.761072,0.842309,0.681187,0.5,0.705,0.725176429,0.886315789,0.9039,0.8747,0.5,0.5,0.5,0.5,0.5,0.5
0.767083333,0.5,0.783847882,0.783847882,0.761068,0.842282,0.681170667,0.5,0.705,0.725171,0.888421053,0.9039,0.8745,0.5,0.5,0.5,0.5,0.5,0.5
0.767083333,0.5,0.783788941,0.783788941,0.761126,0.842435,0.681253667,0.5,0.705,0.725172,0.886315789,0.9039,0.8747,0.5,0.5,0.5,0.5,0.5,0.5
0.766666667,0.5,0.782930824,0.782930824,0.761177,0.8424345,0.681236333,0.5,0.705,0.725186857,0.886315789,0.9035,0.8743,0.5,0.5,0.5,0.5,0.5,0.5
0.765833333,0.5,0.782462,0.782462,0.761241,0.842575,0.681309,0.5,0.705,0.725177857,0.886315789,0.9035,0.8743,0.5,0.5,0.5,0.5,0.5,0.5
0.765,0.5,0.782295882,0.782295882,0.761253,0.8426015,0.681323,0.5,0.705,0.725171571,0.885263158,0.9029,0.8738,0.5,0.5,0.5,0.5,0.5,0.5
0.764583333,0.5,0.782210471,0.782210471,0.761148,0.8424835,0.681278667,0.5,0.705,0.725169714,0.887368421,0.9034,0.8741,0.5,0.5,0.5,0.5,0.5,0.5
0.764166667,0.5,0.782005765,0.782005765,0.761217,0.842515,0.681277,0.5,0.705,0.725172143,0.888421053,0.9031,0.8737,0.5,0.5,0.5,0.5,0.5,0.5
0.763333333,0.5,0.781354941,0.781354941,0.761233,0.842515,0.681271667,0.5,0.705,0.725171857,0.888421053,0.9029,0.8735,0.5,0.5,0.5,0.5,0.5,0.5
0.763333333,0.5,0.781532471,0.781532471,0.761241,0.842423,0.681207667,0.5,0.705,0.725173714,0.887368421,0.903,0.8737,0.5,0.5,0.5,0.5,0.5,0.5
0.7625,0.5,0.781318588,0.781318588,0.761246,0.842516,0.681268,0.5,0.705,0.725180143,0.887368421,0.9031,0.8738,0.5,0.5,0.5,0.5,0.5,0.5
0.762083333,0.5,0.781063294,0.781063294,0.761239,0.8424435,0.681222,0.5,0.705,0.725180429,0.888421053,0.9031,0.8737,0.5,0.5,0.5,0.5,0.5,0.5
0.760833333,0.5,0.780922706,0.780922706,0.761293,0.8424255,0.681192333,0.5,0.705,0.725181429,0.885263158,0.903,0.8739,0.5,0.5,0.5,0.5,0.5,0.5
0.760833333,0.5,0.780020118,0.780020118,0.761245,0.8425185,0.68127,0.5,0.705,0.725190714,0.886315789,0.9027,0.8735,0.5,0.5,0.5,0.5,0.5,0.5
0.76,0.5,0.779980588,0.779980588,0.761254,0.842538,0.68128,0.5,0.705,0.725195143,0.886315789,0.9028,0.8736,0.5,0.5,0.5,0.5,0.5,0.5
0.759583333,0.5,0.779182,0.779182,0.761282,0.842517,0.681257,0.5,0.7,0.720044714,0.886315789,0.9022,0.873,0.5,0.5,0.5,0.5,0.5,0.5
0.75875,0.5,0.777929294,0.777929294,0.761321,0.8425695,0.681279,0.5,0.7,0.720042286,0.884210526,0.9015,0.8725,0.5,0.5,0.5,0.5,0.5,0.5
0.758333333,0.5,0.778946941,0.778946941,0.761241,0.8425605,0.681299667,0.5,0.705,0.725187286,0.886315789,0.9012,0.872,0.5,0.5,0.5,0.5,0.5,0.5
0.757916667,0.5,0.777686706,0.777686706,0.761195,0.8424245,0.681224,0.5,0.7,0.720049714,0.886315789,0.9015,0.8723,0.5,0.5,0.5,0.5,0.5,0.5
0.757083333,0.5,0.77684,0.77684,0.761193,0.842369,0.681187333,0.5,0.7,0.720047714,0.888421053,0.9013,0.8719,0.5,0.5,0.5,0.5,0.5,0.5
0.756666667,0.5,0.776894471,0.776894471,0.76119,0.842347,0.681173667,0.5,0.7,0.720048429,0.885263158,0.9012,0.8721,0.5,0.5,0.5,0.5,0.5,0.5
0.755833333,0.5,0.776544588,0.776544588,0.761095,0.842195,0.681103333,0.5,0.7,0.720048429,0.886315789,0.9007,0.8715,0.5,0.5,0.5,0.5,0.5,0.5
0.755,0.5,0.766609765,0.766609765,0.761153,0.842261,0.681128333,0.5,0.695,0.714903571,0.884210526,0.9009,0.8719,0.5,0.5,0.5,0.5,0.5,0.5
0.755,0.5,0.775084941,0.775084941,0.761163,0.8423025,0.681153333,0.5,0.7,0.720046286,0.886315789,0.9009,0.8717,0.5,0.5,0.5,0.5,0.5,0.5
0.754166667,0.5,0.774786353,0.774786353,0.761168,0.8423685,0.681195333,0.5,0.7,0.720049143,0.885263158,0.9007,0.8716,0.5,0.5,0.5,0.5,0.5,0.5
0.75375,0.5,0.774225059,0.774225059,0.761187,0.8424565,0.681248,0.5,0.7,0.720051,0.885263158,0.9006,0.8715,0.5,0.5,0.5,0.5,0.5,0.5
0.753333333,0.5,0.773923765,0.773923765,0.761205,0.842512,0.681279333,0.5,0.7,0.720048714,0.886315789,0.9004,0.8712,0.5,0.5,0.5,0.5,0.5,0.5
0.752916667,0.5,0.773223059,0.773223059,0.761163,0.842505,0.681288,0.5,0.7,0.720046714,0.886315789,0.9002,0.871,0.5,0.5,0.5,0.5,0.5,0.5
0.751666667,0.5,0.772739765,0.772739765,0.761136,0.842466,0.681270667,0.5,0.7,0.720044857,0.887368421,0.9004,0.8711,0.5,0.5,0.5,0.5,0.5,0.5
0.75125,0.5,0.771825059,0.771825059,0.761107,0.8424945,0.681299667,0.5,0.695,0.714905714,0.888421053,0.9003,0.8709,0.5,0.5,0.5,0.5,0.5,0.5
0.750416667,0.5,0.771135647,0.771135647,0.761064,0.842394,0.681246667,0.5,0.695,0.714908286,0.889473684,0.8998,0.8703,0.5,0.5,0.5,0.5,0.5,0.5
0.750416667,0.5,0.761120118,0.761120118,0.761096,0.842303,0.681175667,0.5,0.69,0.709766,0.887368421,0.9003,0.871,0.5,0.5,0.5,0.5,0.5,0.5
0.749166667,0.5,0.760803647,0.760803647,0.761098,0.842323,0.681188,0.5,0.69,0.709757571,0.886315789,0.9003,0.8711,0.5,0.5,0.5,0.5,0.5,0.5
0.749166667,0.5,0.760667176,0.760667176,0.761134,0.842366,0.681205,0.5,0.69,0.709760429,0.885263158,0.9,0.8709,0.5,0.5,0.5,0.5,0.5,0.5
0.748333333,0.5,0.759598941,0.759598941,0.761123,0.8423855,0.681221667,0.5,0.69,0.709759714,0.885263158,0.9,0.8709,0.5,0.5,0.5,0.5,0.5,0.5
0.747916667,0.5,0.759233529,0.759233529,0.761107,0.8423995,0.681236333,0.5,0.69,0.709761286,0.886315789,0.8998,0.8706,0.5,0.5,0.5,0.5,0.5,0.5
0.747083333,0.5,0.759425412,0.759425412,0.761099,0.842325,0.681189,0.5,0.69,0.709757857,0.886315789,0.8994,0.8702,0.5,0.5,0.5,0.5,0.5,0.5
0.746666667,0.5,0.758410588,0.758410588,0.761095,0.842394,0.681236333,0.5,0.69,0.709744571,0.887368421,0.8992,0.8699,0.5,0.5,0.5,0.5,0.5,0.5
0.74625,0.5,0.758904471,0.758904471,0.760978,0.842227,0.681163333,0.5,0.69,0.709744,0.884210526,0.8992,0.8702,0.5,0.5,0.5,0.5,0.5,0.5
0.745416667,0.5,0.758475765,0.758475765,0.760967,0.842138,0.681108,0.5,0.69,0.709739857,0.886315789,0.899,0.8698,0.5,0.5,0.5,0.5,0.5,0.5
0.745,0.5,0.758773176,0.758773176,0.760955,0.842111,0.681093667,0.5,0.69,0.709747857,0.885263158,0.8989,0.8698,0.5,0.5,0.5,0.5,0.5,0.5
0.744166667,0.5,0.758771882,0.758771882,0.760911,0.841995,0.681031,0.5,0.69,0.709748429,0.884210526,0.8989,0.8699,0.5,0.5,0.5,0.5,0.5,0.5
0.743333333,0.5,0.758470588,0.758470588,0.760875,0.841936,0.681003333,0.5,0.69,0.709746,0.883157895,0.8985,0.8696,0.5,0.5,0.5,0.5,0.5,0.5
0.742916667,0.5,0.757850706,0.757850706,0.760979,0.8420635,0.681054667,0.5,0.69,0.709749714,0.884210526,0.8984,0.8694,0.5,0.5,0.5,0.5,0.5,0.5
0.7425,0.5,0.756596,0.756596,0.76103,0.8422015,0.681129667,0.5,0.69,0.709752571,0.884210526,0.8994,0.8704,0.5,0.5,0.5,0.5,0.5,0.5
0.741666667,0.5,0.756031412,0.756031412,0.761033,0.8421935,0.681123333,0.5,0.69,0.709749429,0.883157895,0.8987,0.8698,0.5,0.5,0.5,0.5,0.5,0.5
0.74125,0.5,0.756058353,0.756058353,0.761061,0.842215,0.681128,0.5,0.69,0.709741,0.882105263,0.8985,0.8697,0.5,0.5,0.5,0.5,0.5,0.5
0.74,0.5,0.755914941,0.755914941,0.76106,0.842307,0.681189667,0.5,0.69,0.70974,0.882105263,0.8976,0.8688,0.5,0.5,0.5,0.5,0.5,0.5
0.739583333,0.5,0.756189529,0.756189529,0.760939,0.8421275,0.68111,0.5,0.69,0.709739,0.883157895,0.898,0.8691,0.5,0.5,0.5,0.5,0.5,0.5
0.73875,0.5,0.755270471,0.755270471,0.760892,0.841998,0.681039,0.5,0.69,0.709736,0.882105263,0.8977,0.8689,0.5,0.5,0.5,0.5,0.5,0.5
0.738333333,0.5,0.756194235,0.756194235,0.760857,0.841978,0.681037333,0.5,0.69,0.709736714,0.882105263,0.898,0.8692,0.5,0.5,0.5,0.5,0.5,0.5
0.7375,0.5,0.755312471,0.755312471,0.760802,0.8418835,0.680992333,0.5,0.69,0.709736143,0.883157895,0.8981,0.8692,0.5,0.5,0.5,0.5,0.5,0.5
0.736666667,0.5,0.755646941,0.755646941,0.760812,0.841913,0.681009,0.5,0.69,0.709735714,0.88,0.8978,0.8692,0.5,0.5,0.5,0.5,0.5,0.5
0.73625,0.5,0.754875176,0.754875176,0.760874,0.841986,0.681037,0.5,0.69,0.709734,0.881052632,0.8981,0.8694,0.5,0.5,0.5,0.5,0.5,0.5
0.735833333,0.5,0.754281176,0.754281176,0.760882,0.8420375,0.681069,0.5,0.69,0.709744571,0.881052632,0.8975,0.8688,0.5,0.5,0.5,0.5,0.5,0.5
0.735,0.5,0.753873059,0.753873059,0.760903,0.842013,0.681045667,0.5,0.69,0.709738857,0.88,0.8972,0.8686,0.5,0.5,0.5,0.5,0.5,0.5
0.734166667,0.5,0.753803412,0.753803412,0.760949,0.8420705,0.681069,0.5,0.69,0.709733,0.878947368,0.897,0.8685,0.5,0.5,0.5,0.5,0.5,0.5
0.73375,0.5,0.752509294,0.752509294,0.760885,0.842006,0.681047,0.5,0.69,0.709731143,0.882105263,0.8971,0.8683,0.5,0.5,0.5,0.5,0.5,0.5
0.733333333,0.5,0.752974353,0.752974353,0.760854,0.8419445,0.681016,0.5,0.69,0.709727857,0.881052632,0.8965,0.8678,0.5,0.5,0.5,0.5,0.5,0.5
0.7325,0.5,0.743035294,0.743035294,0.76086,0.8418945,0.680980667,0.5,0.685,0.704577,0.877894737,0.8961,0.8677,0.5,0.5,0.5,0.5,0.5,0.5
0.731666667,0.5,0.742757176,0.742757176,0.760914,0.841947,0.680998,0.5,0.685,0.704586286,0.877894737,0.8966,0.8682,0.5,0.5,0.5,0.5,0.5,0.5
0.73125,0.5,0.742752118,0.742752118,0.760893,0.8418885,0.680965667,0.5,0.685,0.704586571,0.877894737,0.896,0.8676,0.5,0.5,0.5,0.5,0.5,0.5
0.730416667,0.5,0.742823647,0.742823647,0.760886,0.8418335,0.680931333,0.5,0.685,0.704583,0.874736842,0.8956,0.8675,0.5,0.5,0.5,0.5,0.5,0.5
0.73,0.5,0.742345765,0.742345765,0.760886,0.841877,0.680960333,0.5,0.685,0.704589,0.874736842,0.8953,0.8672,0.5,0.5,0.5,0.5,0.5,0.5
